id	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
barcode8_2038546-2.fasta	contig00001	2533482	2533980	-	sicA	1-498/498	========/======	1/1	100.00	98.80	vfdb	NP_461807	(sicA) chaparone for SipC and SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2534118	2535188	-	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808	(spaS) type III secretion system export apparatus switch protein SpaS [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2535175	2535966	-	spaR	1-792/792	===============	0/0	100.00	99.37	vfdb	NP_461809	(spaR) type III secretion system minor export apparatus protein SpaR [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2535970	2536230	-	spaQ	1-261/261	===============	0/0	100.00	99.62	vfdb	NP_461810	(spaQ) type III secretion system minor export apparatus protein SpaQ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2536256	2536929	-	spaP	1-675/675	========/======	2/3	99.70	98.22	vfdb	NP_461811	(spaP) type III secretion system minor export apparatus protein SpaP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2536919	2537830	-	spaO	1-912/912	===============	0/0	100.00	99.01	vfdb	NP_461812	(spaO) type III secretion system C ring protein SpaO [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2537830	2538842	-	invJ	1-1011/1011	========/======	2/2	100.00	99.21	vfdb	NP_461813	(invJ) type III secretion system needle length regulator InvJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2538842	2539284	-	invI	1-444/444	========/======	1/1	99.77	99.10	vfdb	NP_461814	(invI) type III secretion system stalk protein InvI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2539262	2540556	-	invC	1-1296/1296	========/======	3/3	99.85	99.08	vfdb	NP_461815	(invC) type III secretion system ATPase InvC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2540553	2540960	-	invB	1-408/408	===============	0/0	100.00	99.27	vfdb	NP_461816	(invB) type III secretion system protein InvB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2540984	2543042	-	invA	1-2058/2058	========/======	1/1	100.00	99.17	vfdb	NP_461817	(invA) type III secretion system major export apparatus protein InvA [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2543067	2544190	-	invE	1-1119/1119	========/======	4/5	100.00	99.11	vfdb	NP_461818	(invE) type III secretion system gatekeeper invE [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2544187	2545875	-	invG	1-1689/1689	===============	0/0	100.00	99.41	vfdb	NP_461819	(invG) type III secretion system secretin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2545872	2546521	-	invF	1-651/651	========/======	1/1	99.85	98.92	vfdb	NP_461820	(invF) type III secretion system regulatory protein InvF [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2546977	2547420	+	invH	1-444/444	===============	0/0	100.00	99.55	vfdb	NP_461821	(invH) type III secretion system pilotin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	2590081	2591032	+	sopD	1-954/954	========/======	2/2	99.79	98.43	vfdb	NP_461866	(sopD) type III secretion system effector SopD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3344138	3344663	-	lpfE	1-528/528	========/======	1/2	99.62	99.24	vfdb	NP_462537	(lpfE) long polar fimbrial minor subunit LpfE adhesin [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3344669	3345748	-	lpfD	1-1080/1080	========/======	3/4	99.81	98.98	vfdb	NP_462538	(lpfD) long polar fimbrial protein LpfD [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3345766	3348293	-	lpfC	1-2529/2529	========/======	1/1	99.96	99.37	vfdb	NP_462539	(lpfC) long polar fimbrial usher protein LpfC [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3348316	3349014	-	lpfB	1-699/699	===============	0/0	100.00	99.86	vfdb	NP_462540	(lpfB) long polar fimbrial chaperone protein LpfB [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3349099	3349635	-	lpfA	1-537/537	===============	0/0	100.00	99.81	vfdb	NP_462541	(lpfA) long polar fimbria protein LpfA [Lpf (VF0105)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3475703	3478569	+	misL	1-2868/2868	========/======	6/7	99.86	98.64	vfdb	NP_462656	(misL) putative autotransporter [MisL (VF0397)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3482417	3485147	-	mgtB	1-2727/2727	========/======	7/8	99.93	98.83	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3485368	3486062	-	mgtC	1-696/696	========/======	1/1	99.86	98.28	vfdb	NP_462663	(mgtC) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode8_2038546-2.fasta	contig00001	3914351	3915361	+	sseK1	1-1011/1011	===============	0/0	100.00	99.01	vfdb	NP_463026	(sseK1) type III secretion system effector SseK1 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	485197	486150	-	sopD	1-954/954	===============	0/0	100.00	100.00	vfdb	NP_461866	(sopD) type III secretion system effector SopD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	527723	528166	-	invH	1-444/444	========/======	2/2	99.77	99.55	vfdb	NP_461821	(invH) type III secretion system pilotin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	528622	529272	+	invF	1-651/651	===============	0/0	100.00	100.00	vfdb	NP_461820	(invF) type III secretion system regulatory protein InvF [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	529269	530958	+	invG	1-1689/1689	========/======	1/1	100.00	99.94	vfdb	NP_461819	(invG) type III secretion system secretin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	530955	532073	+	invE	1-1119/1119	===============	0/0	100.00	100.00	vfdb	NP_461818	(invE) type III secretion system gatekeeper invE [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	532098	534155	+	invA	1-2058/2058	===============	0/0	100.00	100.00	vfdb	NP_461817	(invA) type III secretion system major export apparatus protein InvA [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	534179	534585	+	invB	1-408/408	========/======	1/1	99.75	99.51	vfdb	NP_461816	(invB) type III secretion system protein InvB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	534582	535878	+	invC	1-1296/1296	========/======	1/1	100.00	99.92	vfdb	NP_461815	(invC) type III secretion system ATPase InvC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	535856	536300	+	invI	1-444/444	========/======	1/1	100.00	99.78	vfdb	NP_461814	(invI) type III secretion system stalk protein InvI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	536300	537310	+	invJ	1-1011/1011	===============	0/0	100.00	100.00	vfdb	NP_461813	(invJ) type III secretion system needle length regulator InvJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	537310	538222	+	spaO	1-912/912	========/======	1/1	100.00	99.89	vfdb	NP_461812	(spaO) type III secretion system C ring protein SpaO [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	538212	538885	+	spaP	1-675/675	========/======	1/1	99.85	99.85	vfdb	NP_461811	(spaP) type III secretion system minor export apparatus protein SpaP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	538911	539171	+	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810	(spaQ) type III secretion system minor export apparatus protein SpaQ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	539175	539963	+	spaR	1-792/792	========/======	3/3	99.62	99.50	vfdb	NP_461809	(spaR) type III secretion system minor export apparatus protein SpaR [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	539950	541021	+	spaS	1-1071/1071	========/======	3/3	99.91	99.72	vfdb	NP_461808	(spaS) type III secretion system export apparatus switch protein SpaS [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	541159	541656	+	sicA	1-498/498	===============	0/0	100.00	100.00	vfdb	NP_461807	(sicA) chaparone for SipC and SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	541659	543440	+	sipB/sspB	1-1782/1782	========/======	2/2	99.94	99.89	vfdb	NP_461806	(sipB/sspB) type III secretion system hydrophilic translocator pore protein SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	543469	544695	+	sipC/sspC	1-1230/1230	========/======	3/3	99.76	99.67	vfdb	NP_461805	(sipC/sspC) type III secretion system hydrophilic translocator pore protein SipC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	544766	545798	+	sipD	1-1032/1032	========/======	1/1	100.00	99.90	vfdb	NP_461804	(sipD) type III secretion system hydrophilic translocator needle tip protein SipD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	545817	547874	+	sipA/sspA	1-2058/2058	========/======	2/2	99.95	99.90	vfdb	NP_461803	(sipA/sspA) type III secretion system effector SipA actin polymerizing activity [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	548472	548864	+	sicP	1-393/393	===============	0/0	100.00	100.00	vfdb	NP_461800	(sicP) chaparone for SptP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	548851	550482	+	sptP	1-1632/1632	========/======	2/2	99.94	99.82	vfdb	NP_461799	(sptP) type III secretion system effector SptP tyrosine phosphatase and GTPase-activating protein [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	555033	556211	+	prgH	1-1179/1179	========/======	4/4	99.83	99.66	vfdb	NP_461795	(prgH) type III secretion system outer MS ring protein PrgH [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	556236	556478	+	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794	(prgI) type III secretion system needle filament protein PrgI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	556497	556802	+	prgJ	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_461793	(prgJ) type III secretion system inner rod protein PrgJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	556799	557557	+	prgK	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_461792	(prgK) type III secretion system inner MS ring protein PrgK [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	557529	558128	+	orgA	1-600/600	===============	0/0	100.00	100.00	vfdb	NP_461791	(orgA) type III secretion system accessory cytosolic protein OrgA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	558085	558766	+	orgB	1-681/681	========/======	2/3	99.85	99.56	vfdb	NP_461790	(orgB) type III secretion system stator OrgB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	558763	559217	+	orgC	1-453/453	========/======	2/2	100.00	99.56	vfdb	NP_461789	(orgC) type III secretion system effector OrgC [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	561750	562658	+	avrA	1-909/909	========/======	2/2	99.89	99.78	vfdb	NP_461786	(avrA) type III secretion system effector AvrA acetyltransferease [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	642069	642966	-	mig-14	1-897/897	========/======	1/1	100.00	99.89	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	644708	645760	+	pipB2	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	850005	850372	-	grvA	1-354/354	========/======	10/28	98.02	91.47	vfdb	AAG03023	(grvA) gifsy-2 related virulence gene [GrvA (VF0110)] [Salmonella enterica (serovar typhimurium)]	
barcode9_2038054-2.fasta	contig00001	868955	870447	-	gogB	1-1494/1494	========/======	1/1	99.93	99.93	vfdb	NP_461519	(gogB) type III secretion system effector GogB anti-inflammatory effector [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	949306	951499	+	sinH	1-2193/2193	========/======	1/1	100.00	99.91	vfdb	NP_461452	(sinH) intimin-like protein [SinH (VF0400)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	958398	965703	+	ratB	1-7308/7308	========/======	2/2	99.97	99.94	vfdb	NP_461449	(ratB) putative outer membrane protein [RatB (VF0399)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	966398	972517	+	shdA	1-6120/6120	===============	0/0	100.00	99.98	vfdb	NP_461448	(shdA) AIDA autotransporter-like protein [ShdA (VF0398)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1205035	1205989	-	sseL	1-954/954	========/======	1/1	100.00	99.89	vfdb	NP_461229	(sseL) type III secretion system effector SseL deubiquitinase [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1257533	1259899	+	sspH2	1-2367/2367	========/======	2/2	99.96	99.87	vfdb	NP_461184	(sspH2) type III secretion system effector SspH2 E3 ubiquitin ligase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1368220	1369266	-	sseK2	1-1047/1047	===============	0/0	100.00	100.00	vfdb	NP_461081	(sseK2) type III secretion system effector SseK2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1456831	1459180	-	sopA	1-2349/2349	========/======	3/3	99.96	99.87	vfdb	NP_461011	(sopA) type III secretion system effector SopA E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1647987	1648711	+	sopE2	1-723/723	========/======	2/2	100.00	99.72	vfdb	NP_460811	(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1809162	1810533	+	steC	1-1374/1374	========/======	2/2	99.85	99.85	vfdb	NP_460656	(steC) type III secretion system effector SteC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1878184	1879411	-	sseJ	1-1227/1227	========/======	5/5	99.84	99.59	vfdb	NP_460590	(sseJ) type III secretion system effector SseJ glycerophospholipid:cholesterol acyltransferase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1880683	1881084	-	steB	1-402/402	===============	0/0	100.00	100.00	vfdb	AAL20547	(steB) type III secretion system effector SteB [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1907567	1908517	-	sifB	1-951/951	========/======	2/2	99.89	99.79	vfdb	NP_460561	(sifB) type III secretion system effector SifB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	1930562	1931194	+	steA	1-633/633	===============	0/0	100.00	100.00	vfdb	NP_460542	(steA) type III secretion system effector SteA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2099173	2100228	-	ssaU	1-1059/1059	========/======	2/3	99.72	99.62	vfdb	NP_460387	(ssaU) type III secretion system export apparatus switch protein SsaU [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2100225	2101004	-	ssaT	1-780/780	===============	0/0	100.00	100.00	vfdb	NP_460386	(ssaT) type III secretion system minor export apparatus protein SsaT [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2101005	2101271	-	ssaS	1-267/267	===============	0/0	100.00	100.00	vfdb	NP_460385	(ssaS) type III secretion system minor export apparatus protein SsaS [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2101268	2101915	-	ssaR	1-648/648	===============	0/0	100.00	100.00	vfdb	NP_460384	(ssaR) type III secretion system minor export apparatus protein SsaR [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2101983	2102953	-	ssaQ	1-969/969	========/======	1/2	100.00	99.79	vfdb	NP_460383	(ssaQ) type III secretion system C ring protein SsaQ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2102934	2103308	-	ssaP	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_460382	(ssaP) type III secretion system needle length regulator SsaP [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2103289	2103665	-	ssaO	1-378/378	========/======	1/1	99.74	99.47	vfdb	NP_460381	(ssaO) type III secretion system stalk protein SsaO [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2103668	2104970	-	ssaN	1-1302/1302	========/======	1/1	100.00	99.92	vfdb	NP_460380	(ssaN) type III secretion system ATPase SsaN [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2104960	2107005	-	ssaV	1-2046/2046	===============	0/0	100.00	100.00	vfdb	NP_460379	(ssaV) type III secretion system major export apparatus protein ssaV [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2106990	2107358	-	ssaM	1-369/369	===============	0/0	100.00	100.00	vfdb	NP_460378	(ssaM) type III secretion system protein SsaM [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2107416	2108432	-	ssaL	1-1017/1017	===============	0/0	100.00	100.00	vfdb	NP_460377	(ssaL) type III secretion system gatekeeper SsaL [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2108398	2109073	-	ssaK	1-675/675	========/======	1/1	100.00	99.85	vfdb	NP_460376	(ssaK) type III secretion system stator SsaK [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2109635	2110383	-	ssaJ	1-750/750	========/======	1/1	99.87	99.87	vfdb	NP_460374	(ssaJ) type III secretion system inner MS ring protein SsaJ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2110380	2110628	-	ssaI	1-249/249	===============	0/0	100.00	100.00	vfdb	NP_460373	(ssaI) type III secretion system inner rod protein SsaI [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2110640	2110867	-	ssaH	1-228/228	===============	0/0	100.00	100.00	vfdb	NP_460372	(ssaH) type III secretion system protein SsaH [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2110908	2111123	-	ssaG	1-216/216	===============	0/0	100.00	100.00	vfdb	NP_460371	(ssaG) type III secretion system needle filament protein SsaG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2111217	2111907	-	sseG	1-690/690	========/======	1/1	100.00	99.86	vfdb	NP_460370	(sseG) type III secretion system effector SseG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2111904	2112687	-	sseF	1-783/783	========/======	1/1	100.00	99.87	vfdb	NP_460369	(sseF) type III secretion system effector SseF [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2112703	2113137	-	sscB	1-435/435	===============	0/0	100.00	100.00	vfdb	NP_460368	(sscB) chaperone for sseF [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2113189	2113607	-	sseE	1-417/417	========/======	1/2	100.00	99.52	vfdb	NP_460367	(sseE) type III secretion system effector SseE [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2113610	2114198	-	sseD	1-588/588	========/======	1/1	100.00	99.83	vfdb	NP_460366	(sseD) type III secretion system hydrophilic translocator pore protein SseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2114214	2115672	-	sseC	1-1455/1455	========/======	3/6	99.93	99.59	vfdb	NP_460365	(sseC) type III secretion system hydrophilic translocator pore protein SseC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2115675	2116147	-	sscA	1-474/474	========/======	1/1	99.79	99.79	vfdb	NP_460364	(sscA) chaperone for sseC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2116144	2116733	-	sseB	1-591/591	========/======	1/1	99.83	99.83	vfdb	NP_460363	(sseB) type III secretion system effector SseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2116740	2117066	-	sseA	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460362	(sseA) chaperone for sseB and sseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
barcode9_2038054-2.fasta	contig00001	2117329	2117571	-	ssaE	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_460361	(ssaE) chaperone for sseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
